x|y|class|filename|fullpath
-1.55363|-21.15876|GPO MOX_742102_ST-MOX|image_000613.jpg|DATASET\pill-aluminium\GPO MOX_742102_ST-MOX\image_000613.jpg
-1.72566|-21.55295|GPO MOX_742102_ST-MOX|image_000614.jpg|DATASET\pill-aluminium\GPO MOX_742102_ST-MOX\image_000614.jpg
-1.97641|-20.87206|GPO MOX_742102_ST-MOX|image_000615.jpg|DATASET\pill-aluminium\GPO MOX_742102_ST-MOX\image_000615.jpg
38.10066|-8.52295|GPO-A-FLU_339422_WT-GPO-A-FLU|image_000600.jpg|DATASET\pill-aluminium\GPO-A-FLU_339422_WT-GPO-A-FLU\image_000600.jpg
38.76178|-9.17888|GPO-A-FLU_339422_WT-GPO-A-FLU|image_000601.jpg|DATASET\pill-aluminium\GPO-A-FLU_339422_WT-GPO-A-FLU\image_000601.jpg
38.01166|-8.53444|GPO-A-FLU_339422_WT-GPO-A-FLU|image_000602.jpg|DATASET\pill-aluminium\GPO-A-FLU_339422_WT-GPO-A-FLU\image_000602.jpg
38.80471|-8.99525|GPO-A-FLU_339422_WT-GPO-A-FLU|image_000603.jpg|DATASET\pill-aluminium\GPO-A-FLU_339422_WT-GPO-A-FLU\image_000603.jpg
38.17318|-8.45067|GPO-A-FLU_339422_WT-GPO-A-FLU|image_000604.jpg|DATASET\pill-aluminium\GPO-A-FLU_339422_WT-GPO-A-FLU\image_000604.jpg
38.82002|-9.09437|GPO-A-FLU_339422_WT-GPO-A-FLU|image_000605.jpg|DATASET\pill-aluminium\GPO-A-FLU_339422_WT-GPO-A-FLU\image_000605.jpg
38.33674|-8.48671|GPO-A-FLU_339422_WT-GPO-A-FLU|image_000606.jpg|DATASET\pill-aluminium\GPO-A-FLU_339422_WT-GPO-A-FLU\image_000606.jpg
38.67638|-8.96356|GPO-A-FLU_339422_WT-GPO-A-FLU|image_000607.jpg|DATASET\pill-aluminium\GPO-A-FLU_339422_WT-GPO-A-FLU\image_000607.jpg
-9.17244|-11.43232|GPO-HCTZ_907740_WT-GPO-HCTZ|image_000093.jpg|DATASET\pill-aluminium\GPO-HCTZ_907740_WT-GPO-HCTZ\image_000093.jpg
-10.06934|-11.74608|GPO-HCTZ_907740_WT-GPO-HCTZ|image_000094.jpg|DATASET\pill-aluminium\GPO-HCTZ_907740_WT-GPO-HCTZ\image_000094.jpg
-9.43182|-11.49506|GPO-HCTZ_907740_WT-GPO-HCTZ|image_000095.jpg|DATASET\pill-aluminium\GPO-HCTZ_907740_WT-GPO-HCTZ\image_000095.jpg
-10.11852|-11.73209|GPO-HCTZ_907740_WT-GPO-HCTZ|image_000096.jpg|DATASET\pill-aluminium\GPO-HCTZ_907740_WT-GPO-HCTZ\image_000096.jpg
-9.31062|-11.44929|GPO-HCTZ_907740_WT-GPO-HCTZ|image_000097.jpg|DATASET\pill-aluminium\GPO-HCTZ_907740_WT-GPO-HCTZ\image_000097.jpg
-10.12455|-11.78150|GPO-HCTZ_907740_WT-GPO-HCTZ|image_000098.jpg|DATASET\pill-aluminium\GPO-HCTZ_907740_WT-GPO-HCTZ\image_000098.jpg
-9.44842|-11.52942|GPO-HCTZ_907740_WT-GPO-HCTZ|image_000099.jpg|DATASET\pill-aluminium\GPO-HCTZ_907740_WT-GPO-HCTZ\image_000099.jpg
-10.21781|-11.79389|GPO-HCTZ_907740_WT-GPO-HCTZ|image_000100.jpg|DATASET\pill-aluminium\GPO-HCTZ_907740_WT-GPO-HCTZ\image_000100.jpg
18.92202|18.75091|GRISEOFULVIN_340495_ST-GRISEOFULVIN|image_000692.jpg|DATASET\pill-aluminium\GRISEOFULVIN_340495_ST-GRISEOFULVIN\image_000692.jpg
18.00953|18.61725|GRISEOFULVIN_340495_ST-GRISEOFULVIN|image_000693.jpg|DATASET\pill-aluminium\GRISEOFULVIN_340495_ST-GRISEOFULVIN\image_000693.jpg
18.67866|18.95044|GRISEOFULVIN_340495_ST-GRISEOFULVIN|image_000694.jpg|DATASET\pill-aluminium\GRISEOFULVIN_340495_ST-GRISEOFULVIN\image_000694.jpg
18.08242|18.55742|GRISEOFULVIN_340495_ST-GRISEOFULVIN|image_000695.jpg|DATASET\pill-aluminium\GRISEOFULVIN_340495_ST-GRISEOFULVIN\image_000695.jpg
18.89442|18.76409|GRISEOFULVIN_340495_ST-GRISEOFULVIN|image_000696.jpg|DATASET\pill-aluminium\GRISEOFULVIN_340495_ST-GRISEOFULVIN\image_000696.jpg
17.99996|18.50005|GRISEOFULVIN_340495_ST-GRISEOFULVIN|image_000697.jpg|DATASET\pill-aluminium\GRISEOFULVIN_340495_ST-GRISEOFULVIN\image_000697.jpg
18.62021|18.91996|GRISEOFULVIN_340495_ST-GRISEOFULVIN|image_000698.jpg|DATASET\pill-aluminium\GRISEOFULVIN_340495_ST-GRISEOFULVIN\image_000698.jpg
18.09210|18.52922|GRISEOFULVIN_340495_ST-GRISEOFULVIN|image_000699.jpg|DATASET\pill-aluminium\GRISEOFULVIN_340495_ST-GRISEOFULVIN\image_000699.jpg
30.36271|-13.60308|HALOMED_342232_1A 910-31|image_000027.jpg|DATASET\pill-aluminium\HALOMED_342232_1A 910-31\image_000027.jpg
30.20114|-14.01730|HALOMED_342232_1A 910-31|image_000028.jpg|DATASET\pill-aluminium\HALOMED_342232_1A 910-31\image_000028.jpg
30.56324|-14.11560|HALOMED_342232_1A 910-31|image_000029.jpg|DATASET\pill-aluminium\HALOMED_342232_1A 910-31\image_000029.jpg
30.25138|-13.88359|HALOMED_342232_1A 910-31|image_000030.jpg|DATASET\pill-aluminium\HALOMED_342232_1A 910-31\image_000030.jpg
30.82436|-13.47495|HALOMED_342232_1A 910-31|image_000031.jpg|DATASET\pill-aluminium\HALOMED_342232_1A 910-31\image_000031.jpg
30.43171|-14.00496|HALOMED_342232_1A 910-31|image_000032.jpg|DATASET\pill-aluminium\HALOMED_342232_1A 910-31\image_000032.jpg
30.76233|-13.82688|HALOMED_342232_1A 910-31|image_000033.jpg|DATASET\pill-aluminium\HALOMED_342232_1A 910-31\image_000033.jpg
29.96718|-14.01027|HALOMED_342232_1A 910-31|image_000034.jpg|DATASET\pill-aluminium\HALOMED_342232_1A 910-31\image_000034.jpg
5.45405|41.56334|HALOX 10_342686_1A 758-38|image_000440.jpg|DATASET\pill-aluminium\HALOX 10_342686_1A 758-38\image_000440.jpg
4.74303|41.89122|HALOX 10_342686_1A 758-38|image_000441.jpg|DATASET\pill-aluminium\HALOX 10_342686_1A 758-38\image_000441.jpg
5.59219|41.74284|HALOX 10_342686_1A 758-38|image_000442.jpg|DATASET\pill-aluminium\HALOX 10_342686_1A 758-38\image_000442.jpg
4.81895|42.18975|HALOX 10_342686_1A 758-38|image_000443.jpg|DATASET\pill-aluminium\HALOX 10_342686_1A 758-38\image_000443.jpg
5.70548|41.79956|HALOX 10_342686_1A 758-38|image_000444.jpg|DATASET\pill-aluminium\HALOX 10_342686_1A 758-38\image_000444.jpg
4.70639|41.81517|HALOX 10_342686_1A 758-38|image_000445.jpg|DATASET\pill-aluminium\HALOX 10_342686_1A 758-38\image_000445.jpg
5.90375|41.59830|HALOX 10_342686_1A 758-38|image_000446.jpg|DATASET\pill-aluminium\HALOX 10_342686_1A 758-38\image_000446.jpg
4.68416|42.22783|HALOX 10_342686_1A 758-38|image_000447.jpg|DATASET\pill-aluminium\HALOX 10_342686_1A 758-38\image_000447.jpg
13.99676|-5.09904|HALOX 2_342705_1A 108-39|image_000784.jpg|DATASET\pill-aluminium\HALOX 2_342705_1A 108-39\image_000784.jpg
13.39834|-5.40979|HALOX 2_342705_1A 108-39|image_000785.jpg|DATASET\pill-aluminium\HALOX 2_342705_1A 108-39\image_000785.jpg
13.74452|-5.15804|HALOX 2_342705_1A 108-39|image_000786.jpg|DATASET\pill-aluminium\HALOX 2_342705_1A 108-39\image_000786.jpg
13.39604|-5.68737|HALOX 2_342705_1A 108-39|image_000787.jpg|DATASET\pill-aluminium\HALOX 2_342705_1A 108-39\image_000787.jpg
14.13320|-5.37520|HALOX 2_342705_1A 108-39|image_000788.jpg|DATASET\pill-aluminium\HALOX 2_342705_1A 108-39\image_000788.jpg
13.39825|-5.52981|HALOX 2_342705_1A 108-39|image_000789.jpg|DATASET\pill-aluminium\HALOX 2_342705_1A 108-39\image_000789.jpg
13.82549|-5.12544|HALOX 2_342705_1A 108-39|image_000790.jpg|DATASET\pill-aluminium\HALOX 2_342705_1A 108-39\image_000790.jpg
13.56091|-5.76823|HALOX 2_342705_1A 108-39|image_000791.jpg|DATASET\pill-aluminium\HALOX 2_342705_1A 108-39\image_000791.jpg
18.74672|6.17324|HALOX 5_342722_1A 757-38|image_000448.jpg|DATASET\pill-aluminium\HALOX 5_342722_1A 757-38\image_000448.jpg
17.85694|6.72217|HALOX 5_342722_1A 757-38|image_000449.jpg|DATASET\pill-aluminium\HALOX 5_342722_1A 757-38\image_000449.jpg
18.72189|6.23076|HALOX 5_342722_1A 757-38|image_000450.jpg|DATASET\pill-aluminium\HALOX 5_342722_1A 757-38\image_000450.jpg
17.78486|6.68525|HALOX 5_342722_1A 757-38|image_000451.jpg|DATASET\pill-aluminium\HALOX 5_342722_1A 757-38\image_000451.jpg
18.81004|6.20838|HALOX 5_342722_1A 757-38|image_000452.jpg|DATASET\pill-aluminium\HALOX 5_342722_1A 757-38\image_000452.jpg
17.93087|6.58996|HALOX 5_342722_1A 757-38|image_000453.jpg|DATASET\pill-aluminium\HALOX 5_342722_1A 757-38\image_000453.jpg
18.74143|6.23000|HALOX 5_342722_1A 757-38|image_000454.jpg|DATASET\pill-aluminium\HALOX 5_342722_1A 757-38\image_000454.jpg
17.73848|6.78527|HALOX 5_342722_1A 757-38|image_000455.jpg|DATASET\pill-aluminium\HALOX 5_342722_1A 757-38\image_000455.jpg
6.47786|-4.88608|HALOX_342617_1A 755-38|image_000684.jpg|DATASET\pill-aluminium\HALOX_342617_1A 755-38\image_000684.jpg
7.32707|-4.81200|HALOX_342617_1A 755-38|image_000685.jpg|DATASET\pill-aluminium\HALOX_342617_1A 755-38\image_000685.jpg
6.84736|-5.08502|HALOX_342617_1A 755-38|image_000686.jpg|DATASET\pill-aluminium\HALOX_342617_1A 755-38\image_000686.jpg
7.32518|-4.55280|HALOX_342617_1A 755-38|image_000687.jpg|DATASET\pill-aluminium\HALOX_342617_1A 755-38\image_000687.jpg
6.30375|-4.87938|HALOX_342617_1A 755-38|image_000688.jpg|DATASET\pill-aluminium\HALOX_342617_1A 755-38\image_000688.jpg
7.22974|-4.91027|HALOX_342617_1A 755-38|image_000689.jpg|DATASET\pill-aluminium\HALOX_342617_1A 755-38\image_000689.jpg
6.82732|-5.06772|HALOX_342617_1A 755-38|image_000690.jpg|DATASET\pill-aluminium\HALOX_342617_1A 755-38\image_000690.jpg
7.36792|-4.68144|HALOX_342617_1A 755-38|image_000691.jpg|DATASET\pill-aluminium\HALOX_342617_1A 755-38\image_000691.jpg
-10.06979|0.02045|HARTSORB SUBLINGUAL_343259_ST-HARTSORB|image_000668.jpg|DATASET\pill-aluminium\HARTSORB SUBLINGUAL_343259_ST-HARTSORB\image_000668.jpg
-9.83022|-0.66334|HARTSORB SUBLINGUAL_343259_ST-HARTSORB|image_000669.jpg|DATASET\pill-aluminium\HARTSORB SUBLINGUAL_343259_ST-HARTSORB\image_000669.jpg
-9.41104|-0.27937|HARTSORB SUBLINGUAL_343259_ST-HARTSORB|image_000670.jpg|DATASET\pill-aluminium\HARTSORB SUBLINGUAL_343259_ST-HARTSORB\image_000670.jpg
-10.27923|-0.56518|HARTSORB SUBLINGUAL_343259_ST-HARTSORB|image_000671.jpg|DATASET\pill-aluminium\HARTSORB SUBLINGUAL_343259_ST-HARTSORB\image_000671.jpg
-10.08994|-0.01383|HARTSORB SUBLINGUAL_343259_ST-HARTSORB|image_000672.jpg|DATASET\pill-aluminium\HARTSORB SUBLINGUAL_343259_ST-HARTSORB\image_000672.jpg
-10.03535|-0.72544|HARTSORB SUBLINGUAL_343259_ST-HARTSORB|image_000673.jpg|DATASET\pill-aluminium\HARTSORB SUBLINGUAL_343259_ST-HARTSORB\image_000673.jpg
-9.38551|-0.20337|HARTSORB SUBLINGUAL_343259_ST-HARTSORB|image_000674.jpg|DATASET\pill-aluminium\HARTSORB SUBLINGUAL_343259_ST-HARTSORB\image_000674.jpg
-10.22617|-0.66390|HARTSORB SUBLINGUAL_343259_ST-HARTSORB|image_000675.jpg|DATASET\pill-aluminium\HARTSORB SUBLINGUAL_343259_ST-HARTSORB\image_000675.jpg
16.32684|27.52355|HIMBELIUM_344427_ST-HIMBELIUM|image_000109.jpg|DATASET\pill-aluminium\HIMBELIUM_344427_ST-HIMBELIUM\image_000109.jpg
16.34493|28.40429|HIMBELIUM_344427_ST-HIMBELIUM|image_000110.jpg|DATASET\pill-aluminium\HIMBELIUM_344427_ST-HIMBELIUM\image_000110.jpg
16.83274|27.81780|HIMBELIUM_344427_ST-HIMBELIUM|image_000111.jpg|DATASET\pill-aluminium\HIMBELIUM_344427_ST-HIMBELIUM\image_000111.jpg
16.08633|28.27255|HIMBELIUM_344427_ST-HIMBELIUM|image_000112.jpg|DATASET\pill-aluminium\HIMBELIUM_344427_ST-HIMBELIUM\image_000112.jpg
16.27765|27.61641|HIMBELIUM_344427_ST-HIMBELIUM|image_000113.jpg|DATASET\pill-aluminium\HIMBELIUM_344427_ST-HIMBELIUM\image_000113.jpg
16.58065|28.21988|HIMBELIUM_344427_ST-HIMBELIUM|image_000114.jpg|DATASET\pill-aluminium\HIMBELIUM_344427_ST-HIMBELIUM\image_000114.jpg
16.81801|27.70432|HIMBELIUM_344427_ST-HIMBELIUM|image_000115.jpg|DATASET\pill-aluminium\HIMBELIUM_344427_ST-HIMBELIUM\image_000115.jpg
16.23001|27.99570|HIMBELIUM_344427_ST-HIMBELIUM|image_000116.jpg|DATASET\pill-aluminium\HIMBELIUM_344427_ST-HIMBELIUM\image_000116.jpg
3.73230|-19.72166|HYLES 25_346585_ST-HYLES-25|image_000688.jpg|DATASET\pill-aluminium\HYLES 25_346585_ST-HYLES-25\image_000688.jpg
3.09142|-19.39521|HYLES 25_346585_ST-HYLES-25|image_000689.jpg|DATASET\pill-aluminium\HYLES 25_346585_ST-HYLES-25\image_000689.jpg
3.31842|-19.76004|HYLES 25_346585_ST-HYLES-25|image_000690.jpg|DATASET\pill-aluminium\HYLES 25_346585_ST-HYLES-25\image_000690.jpg
3.22035|-19.17336|HYLES 25_346585_ST-HYLES-25|image_000691.jpg|DATASET\pill-aluminium\HYLES 25_346585_ST-HYLES-25\image_000691.jpg
3.86529|-19.77151|HYLES 25_346585_ST-HYLES-25|image_000692.jpg|DATASET\pill-aluminium\HYLES 25_346585_ST-HYLES-25\image_000692.jpg
2.98806|-19.43745|HYLES 25_346585_ST-HYLES-25|image_000693.jpg|DATASET\pill-aluminium\HYLES 25_346585_ST-HYLES-25\image_000693.jpg
3.38382|-19.91921|HYLES 25_346585_ST-HYLES-25|image_000694.jpg|DATASET\pill-aluminium\HYLES 25_346585_ST-HYLES-25\image_000694.jpg
3.25399|-19.24164|HYLES 25_346585_ST-HYLES-25|image_000695.jpg|DATASET\pill-aluminium\HYLES 25_346585_ST-HYLES-25\image_000695.jpg
44.46958|-21.70511|I-PROFEN_125375_1A 855-41|image_000069.jpg|DATASET\pill-aluminium\I-PROFEN_125375_1A 855-41\image_000069.jpg
43.54039|-22.07666|I-PROFEN_125375_1A 855-41|image_000070.jpg|DATASET\pill-aluminium\I-PROFEN_125375_1A 855-41\image_000070.jpg
44.26757|-21.41045|I-PROFEN_125375_1A 855-41|image_000071.jpg|DATASET\pill-aluminium\I-PROFEN_125375_1A 855-41\image_000071.jpg
43.95566|-22.10989|I-PROFEN_125375_1A 855-41|image_000072.jpg|DATASET\pill-aluminium\I-PROFEN_125375_1A 855-41\image_000072.jpg
44.38671|-21.69417|I-PROFEN_125375_1A 855-41|image_000073.jpg|DATASET\pill-aluminium\I-PROFEN_125375_1A 855-41\image_000073.jpg
43.62391|-21.88104|I-PROFEN_125375_1A 855-41|image_000074.jpg|DATASET\pill-aluminium\I-PROFEN_125375_1A 855-41\image_000074.jpg
44.20345|-21.61432|I-PROFEN_125375_1A 855-41|image_000075.jpg|DATASET\pill-aluminium\I-PROFEN_125375_1A 855-41\image_000075.jpg
43.77919|-22.27117|I-PROFEN_125375_1A 855-41|image_000076.jpg|DATASET\pill-aluminium\I-PROFEN_125375_1A 855-41\image_000076.jpg
-11.32743|9.39033|ISOMET_350197_ST-ISOMET|image_000378.jpg|DATASET\pill-aluminium\ISOMET_350197_ST-ISOMET\image_000378.jpg
-10.88445|10.15258|ISOMET_350197_ST-ISOMET|image_000379.jpg|DATASET\pill-aluminium\ISOMET_350197_ST-ISOMET\image_000379.jpg
-10.87084|9.56051|ISOMET_350197_ST-ISOMET|image_000380.jpg|DATASET\pill-aluminium\ISOMET_350197_ST-ISOMET\image_000380.jpg
-11.00813|10.17621|ISOMET_350197_ST-ISOMET|image_000381.jpg|DATASET\pill-aluminium\ISOMET_350197_ST-ISOMET\image_000381.jpg
-11.39434|9.50857|ISOMET_350197_ST-ISOMET|image_000382.jpg|DATASET\pill-aluminium\ISOMET_350197_ST-ISOMET\image_000382.jpg
-10.92260|10.08914|ISOMET_350197_ST-ISOMET|image_000383.jpg|DATASET\pill-aluminium\ISOMET_350197_ST-ISOMET\image_000383.jpg
-11.22631|9.33013|ISOMET_350197_ST-ISOMET|image_000384.jpg|DATASET\pill-aluminium\ISOMET_350197_ST-ISOMET\image_000384.jpg
-11.12572|10.07380|ISOMET_350197_ST-ISOMET|image_000385.jpg|DATASET\pill-aluminium\ISOMET_350197_ST-ISOMET\image_000385.jpg
31.81961|-4.70764|ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE|image_000221.jpg|DATASET\pill-aluminium\ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE\image_000221.jpg
31.34195|-5.43892|ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE|image_000222.jpg|DATASET\pill-aluminium\ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE\image_000222.jpg
31.62886|-4.97541|ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE|image_000223.jpg|DATASET\pill-aluminium\ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE\image_000223.jpg
31.30275|-5.57843|ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE|image_000224.jpg|DATASET\pill-aluminium\ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE\image_000224.jpg
31.64775|-4.84510|ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE|image_000225.jpg|DATASET\pill-aluminium\ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE\image_000225.jpg
31.46558|-5.57431|ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE|image_000226.jpg|DATASET\pill-aluminium\ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE\image_000226.jpg
31.85132|-5.02766|ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE|image_000227.jpg|DATASET\pill-aluminium\ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE\image_000227.jpg
31.31817|-5.65614|ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE|image_000228.jpg|DATASET\pill-aluminium\ISOSORBIDE DINITRATE TABLETS_825656_WT-ISOSORBIDE\image_000228.jpg
-29.99393|-21.69385|KANOLONE_786371_1A 1754-28|image_000504.jpg|DATASET\pill-aluminium\KANOLONE_786371_1A 1754-28\image_000504.jpg
-29.54394|-21.42851|KANOLONE_786371_1A 1754-28|image_000505.jpg|DATASET\pill-aluminium\KANOLONE_786371_1A 1754-28\image_000505.jpg
-30.20788|-21.29321|KANOLONE_786371_1A 1754-28|image_000506.jpg|DATASET\pill-aluminium\KANOLONE_786371_1A 1754-28\image_000506.jpg
-29.67368|-21.17418|KANOLONE_786371_1A 1754-28|image_000507.jpg|DATASET\pill-aluminium\KANOLONE_786371_1A 1754-28\image_000507.jpg
-30.06009|-21.70856|KANOLONE_786371_1A 1754-28|image_000508.jpg|DATASET\pill-aluminium\KANOLONE_786371_1A 1754-28\image_000508.jpg
-29.62619|-21.46600|KANOLONE_786371_1A 1754-28|image_000509.jpg|DATASET\pill-aluminium\KANOLONE_786371_1A 1754-28\image_000509.jpg
-30.28523|-21.35167|KANOLONE_786371_1A 1754-28|image_000510.jpg|DATASET\pill-aluminium\KANOLONE_786371_1A 1754-28\image_000510.jpg
-29.70243|-21.17122|KANOLONE_786371_1A 1754-28|image_000511.jpg|DATASET\pill-aluminium\KANOLONE_786371_1A 1754-28\image_000511.jpg
3.97773|9.24228|KELEP_1125010_ST-KELEP-500|image_000133.jpg|DATASET\pill-aluminium\KELEP_1125010_ST-KELEP-500\image_000133.jpg
3.77804|8.84774|KELEP_1125010_ST-KELEP-500|image_000134.jpg|DATASET\pill-aluminium\KELEP_1125010_ST-KELEP-500\image_000134.jpg
4.21949|8.95108|KELEP_1125010_ST-KELEP-500|image_000135.jpg|DATASET\pill-aluminium\KELEP_1125010_ST-KELEP-500\image_000135.jpg
3.79485|8.89079|KELEP_1125010_ST-KELEP-500|image_000136.jpg|DATASET\pill-aluminium\KELEP_1125010_ST-KELEP-500\image_000136.jpg
3.85078|9.23419|KELEP_1125010_ST-KELEP-500|image_000137.jpg|DATASET\pill-aluminium\KELEP_1125010_ST-KELEP-500\image_000137.jpg
3.90261|8.53391|KELEP_1125010_ST-KELEP-500|image_000138.jpg|DATASET\pill-aluminium\KELEP_1125010_ST-KELEP-500\image_000138.jpg
4.33168|8.83566|KELEP_1125010_ST-KELEP-500|image_000139.jpg|DATASET\pill-aluminium\KELEP_1125010_ST-KELEP-500\image_000139.jpg
3.60296|8.89914|KELEP_1125010_ST-KELEP-500|image_000140.jpg|DATASET\pill-aluminium\KELEP_1125010_ST-KELEP-500\image_000140.jpg
-0.20107|-1.44179|KERDICA_846903_ST-KERDICA|image_000644.jpg|DATASET\pill-aluminium\KERDICA_846903_ST-KERDICA\image_000644.jpg
0.26044|0.47332|KERDICA_846903_ST-KERDICA|image_000645.jpg|DATASET\pill-aluminium\KERDICA_846903_ST-KERDICA\image_000645.jpg
-0.13389|-1.20182|KERDICA_846903_ST-KERDICA|image_000646.jpg|DATASET\pill-aluminium\KERDICA_846903_ST-KERDICA\image_000646.jpg
0.27198|0.44019|KERDICA_846903_ST-KERDICA|image_000647.jpg|DATASET\pill-aluminium\KERDICA_846903_ST-KERDICA\image_000647.jpg
-0.16320|-1.35368|KERDICA_846903_ST-KERDICA|image_000648.jpg|DATASET\pill-aluminium\KERDICA_846903_ST-KERDICA\image_000648.jpg
0.25074|0.36722|KERDICA_846903_ST-KERDICA|image_000649.jpg|DATASET\pill-aluminium\KERDICA_846903_ST-KERDICA\image_000649.jpg
0.02536|-0.95749|KERDICA_846903_ST-KERDICA|image_000650.jpg|DATASET\pill-aluminium\KERDICA_846903_ST-KERDICA\image_000650.jpg
0.26706|0.39715|KERDICA_846903_ST-KERDICA|image_000651.jpg|DATASET\pill-aluminium\KERDICA_846903_ST-KERDICA\image_000651.jpg
29.18140|-26.32079|KRESSFLOX_998361_WT-KRESSFLOX|image_000368.jpg|DATASET\pill-aluminium\KRESSFLOX_998361_WT-KRESSFLOX\image_000368.jpg
28.44111|-26.57730|KRESSFLOX_998361_WT-KRESSFLOX|image_000369.jpg|DATASET\pill-aluminium\KRESSFLOX_998361_WT-KRESSFLOX\image_000369.jpg
29.05267|-26.48214|KRESSFLOX_998361_WT-KRESSFLOX|image_000370.jpg|DATASET\pill-aluminium\KRESSFLOX_998361_WT-KRESSFLOX\image_000370.jpg
28.31371|-26.43875|KRESSFLOX_998361_WT-KRESSFLOX|image_000371.jpg|DATASET\pill-aluminium\KRESSFLOX_998361_WT-KRESSFLOX\image_000371.jpg
28.91892|-26.56838|KRESSFLOX_998361_WT-KRESSFLOX|image_000374.jpg|DATASET\pill-aluminium\KRESSFLOX_998361_WT-KRESSFLOX\image_000374.jpg
28.41651|-26.40923|KRESSFLOX_998361_WT-KRESSFLOX|image_000375.jpg|DATASET\pill-aluminium\KRESSFLOX_998361_WT-KRESSFLOX\image_000375.jpg
28.98824|-26.27548|KRESSFLOX_998361_WT-KRESSFLOX|image_000376.jpg|DATASET\pill-aluminium\KRESSFLOX_998361_WT-KRESSFLOX\image_000376.jpg
28.24484|-26.52360|KRESSFLOX_998361_WT-KRESSFLOX|image_000377.jpg|DATASET\pill-aluminium\KRESSFLOX_998361_WT-KRESSFLOX\image_000377.jpg
-25.07778|-18.08877|KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX|image_000680.jpg|DATASET\pill-aluminium\KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX\image_000680.jpg
-24.68983|-18.42557|KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX|image_000681.jpg|DATASET\pill-aluminium\KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX\image_000681.jpg
-25.40828|-18.35003|KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX|image_000682.jpg|DATASET\pill-aluminium\KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX\image_000682.jpg
-24.55454|-18.15600|KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX|image_000683.jpg|DATASET\pill-aluminium\KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX\image_000683.jpg
-25.47880|-18.15385|KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX|image_000684.jpg|DATASET\pill-aluminium\KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX\image_000684.jpg
-24.80028|-18.32190|KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX|image_000685.jpg|DATASET\pill-aluminium\KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX\image_000685.jpg
-25.34587|-18.31456|KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX|image_000686.jpg|DATASET\pill-aluminium\KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX\image_000686.jpg
-24.63465|-18.20261|KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX|image_000687.jpg|DATASET\pill-aluminium\KRESSMOX-500 (No tmt)_240409_ST-KRESSMOX\image_000687.jpg
-19.99118|-13.66169|LESS-K_694433_1A 431-56|image_000480.jpg|DATASET\pill-aluminium\LESS-K_694433_1A 431-56\image_000480.jpg
-19.96902|-14.60440|LESS-K_694433_1A 431-56|image_000481.jpg|DATASET\pill-aluminium\LESS-K_694433_1A 431-56\image_000481.jpg
-19.90491|-13.95970|LESS-K_694433_1A 431-56|image_000482.jpg|DATASET\pill-aluminium\LESS-K_694433_1A 431-56\image_000482.jpg
-19.45651|-14.25941|LESS-K_694433_1A 431-56|image_000483.jpg|DATASET\pill-aluminium\LESS-K_694433_1A 431-56\image_000483.jpg
-19.51245|-13.83608|LESS-K_694433_1A 431-56|image_000484.jpg|DATASET\pill-aluminium\LESS-K_694433_1A 431-56\image_000484.jpg
-20.05388|-14.15438|LESS-K_694433_1A 431-56|image_000485.jpg|DATASET\pill-aluminium\LESS-K_694433_1A 431-56\image_000485.jpg
-20.48134|-13.86587|LESS-K_694433_1A 431-56|image_000486.jpg|DATASET\pill-aluminium\LESS-K_694433_1A 431-56\image_000486.jpg
-19.64627|-14.51577|LESS-K_694433_1A 431-56|image_000487.jpg|DATASET\pill-aluminium\LESS-K_694433_1A 431-56\image_000487.jpg
-21.32840|-14.30728|LESS-K_694433_1A 431-56|image_000488.jpg|DATASET\pill-aluminium\LESS-K_694433_1A 431-56\image_000488.jpg
